clip,face_ratio_mean,face_ratio_std,facing_front_frac,head_down_frac,nose_conf_mean,nose_x_std,nose_y_std,eye_conf_mean,eye_nose_dist_mean,eye_nose_dist_std,nose_to_shoulder_mean,nose_to_shoulder_std,shoulder_width_mean,shoulder_width_std,move_mean,move_max,big_moves,longest_still,still_frac,movement_drift
2100571044.avi,0.4771060145466561,0.003397373382618949,1.0,0.0,0.9807961175839106,0.0026204850007539825,0.001588607055543673,0.9779103234410286,0.06392379489768706,0.000879984015472587,0.39173944868368726,0.0018352366874791462,0.696016101325407,0.0027088261572351426,0.0016356336078275945,0.0056687573943367195,4,7,0.5084745762711864,0.0005335498732279148
2100571049.avi,0.5069125174776213,0.008159179079643314,1.0,0.0,0.9787958929936091,0.0058220643359448345,0.00624111364172657,0.9757687891523044,0.05907784086650994,0.0016623097932723506,0.39564246507972994,0.0052212978760485486,0.6792739051530895,0.007231383963232332,0.007609664233481559,0.025272088948310605,2,5,0.5084745762711864,-0.0037404311807040487
2100571062.avi,0.47258797519319434,0.00748071429879611,1.0,0.0,0.978194831808408,0.005918908448902675,0.006249544076819682,0.9754189064105352,0.06916897783203073,0.0024736365136857077,0.3757795138159376,0.004853573153990573,0.6853659854182033,0.0042240371492367305,0.002782383772847929,0.007653151365131096,2,6,0.5084745762711864,-0.0014840510585189663
2100572021.avi,0.4851236080286146,0.0025781642700167338,1.0,0.0,0.9608191162347793,0.00153869093158228,0.002370552382609188,0.9677737663189571,0.07758435947965771,0.001088620281895603,0.4257017071568478,0.002420185093172368,0.849204216141995,0.0021514331975771785,0.001445283339690832,0.004945261570558332,2,5,0.5084745762711864,7.36565056492491e-06
2100572057.avi,0.4908406581758499,0.005169042328282376,1.0,0.0,0.9598425527413686,0.0037433875226471395,0.0013955902148931022,0.9667803118626277,0.08022342620418871,0.0007885696298508877,0.42924680711383895,0.0016294141381603129,0.8427014804290612,0.0020874644888083035,0.0017999798237713302,0.00661041223855384,4,7,0.5084745762711864,-1.2612097147385141e-05
2100581001.avi,0.47376417344765237,0.0258204107565602,1.0,0.0,0.986722253759702,0.08448901267769639,0.0954309461124501,0.9836073145270348,0.07603472045314115,0.0038613243748966955,0.3499841237033722,0.04365074657748301,0.7512177125882843,0.042288516773786894,0.018596937556704773,0.05207075061489137,3,14,0.5084745762711864,0.01613032563222758
2100581002.avi,0.5042111589285148,0.004915327835744728,1.0,0.0,0.9811377276976904,0.012179817840970043,0.010855737568314412,0.9793123836318652,0.08319707537191848,0.0010869046104797176,0.39818581381365464,0.006969784475679166,0.7944981334948907,0.008742171870309219,0.003441062091292927,0.014258120319196325,3,11,0.5084745762711864,-0.0007251285113796429
2100581021.avi,0.5145355709675928,0.0034079346884425335,1.0,0.0,0.9759174029032389,0.0033260804602914936,0.0025941086217482912,0.9761115983128548,0.07610888395045062,0.001097733717278429,0.40719058818123277,0.0026226834884539967,0.7989232768139344,0.007949869090389371,0.002991239123849905,0.014466926092263986,5,8,0.5084745762711864,-0.00014578950262310927
2100582027.avi,0.49029460705842554,0.003962715313920251,1.0,0.0,0.9715996831655502,0.031226576409292005,0.03853113971968408,0.9733294000228246,0.09114237637035752,0.001779686126363791,0.3954795959593575,0.0054740774846128906,0.8324225632592225,0.006981709039369692,0.0140752319397825,0.04010950688926468,1,8,0.5084745762711864,-0.001794271434648607
2100582052.avi,0.4629589494330165,0.005274526483313869,1.0,0.0,0.9771977762381235,0.01414999343635538,0.014362473846346849,0.9768313407897949,0.09284852183193454,0.002012960693532809,0.3851857400898703,0.00667793674463206,0.8530468840673187,0.0105349478380269,0.00837472493137526,0.02493380616377194,3,7,0.5084745762711864,-0.0024800868904621097
2100582055.avi,0.45696645661672775,0.005725205602532034,1.0,0.0,0.9776263068119685,0.024536806469805033,0.024588293175660095,0.9768566941221555,0.09407740805897162,0.0017856321721779337,0.38390139398997003,0.010542191766439826,0.851918453476446,0.012562842642056652,0.01009970549211651,0.030746945769516986,3,6,0.5084745762711864,0.0015771467851754643
2100582056.avi,0.4771709233180254,0.021121461386691222,1.0,0.0,0.9783332109451294,0.017150068655557033,0.06612516812325223,0.9779207333922386,0.0822582486167752,0.014504331421365214,0.4223872524071849,0.044235855981923644,0.8564515483598839,0.009294686271795255,0.012643483094037872,0.042422637202942585,3,7,0.5084745762711864,0.010781530294710405
2100582057.avi,0.5027248318829124,0.02055437124659022,1.0,0.0,0.9775302280982335,0.018844547764365165,0.022687927061144173,0.9779916067918142,0.07049671398462819,0.0035551535089470504,0.4559824966645771,0.018245585345349494,0.8608042204368318,0.016676341499940177,0.012698696607080649,0.032154855566445296,3,5,0.5084745762711864,-0.0034976716069379625
2100582058.avi,0.5122244384865208,0.01787872137066039,1.0,0.0,0.9787398229042689,0.019214516367380082,0.021578416533525074,0.9788236786921819,0.06652773323587936,0.0029892675713841235,0.4712600311146104,0.016795803738253654,0.8634123161129977,0.01587439829316428,0.00925091679704946,0.025284478119185938,1,4,0.5084745762711864,-2.0079065184456027e-05
2100582060.avi,0.49455360389638653,0.008529794282243057,1.0,0.0,0.9771664599577586,0.025472375612573248,0.02694771029356433,0.977926888068517,0.07048194431019487,0.002945678724161255,0.45707299129423673,0.010462063958519905,0.866648955117422,0.015596645145647956,0.01493770741054913,0.033520565346838026,3,6,0.5084745762711864,0.005421775749301539
2100582061.avi,0.49603425767977005,0.010630322406165321,1.0,0.0,0.9797404845555623,0.024512000785775607,0.02671544545383268,0.9793692866961161,0.06562200465299169,0.004033690578034722,0.4800366275272113,0.019196954862053958,0.8649387572925746,0.01306337709519616,0.01927145964521954,0.034793076368064384,1,4,0.5084745762711864,0.001987925985382867
2100582062.avi,0.470218792840104,0.014989332698641259,1.0,0.0,0.9794469008843104,0.02365342804890717,0.03258445086803714,0.9788010224699975,0.0680430861131216,0.00429897969438038,0.47203321889558253,0.018629178636458087,0.8604554533413342,0.012701294335497514,0.02335199665321894,0.04049117745187299,2,5,0.5084745762711864,0.000999081855231232
2100591002.avi,0.49367213592930326,0.025992906387779527,1.0,0.0,0.9822691927353541,0.02020869375635353,0.015985875665493022,0.9797285358111064,0.07705552989467289,0.0035713599377292667,0.38987280385101336,0.013158332252368002,0.7148620117183524,0.002917090658938232,0.004185296808182655,0.043149184066861294,2,6,0.5084745762711864,0.004075426765449489
2100591003.avi,0.4808742970604813,0.00840478507510493,1.0,0.0,0.9823734164237976,0.0047642049661376544,0.006351631109861296,0.9799638067682584,0.0778046463042225,0.0013265376266341162,0.3908864992942631,0.005067458702346012,0.7197151933939767,0.002609854586807545,0.0028552858864313076,0.010701404339016939,6,6,0.5084745762711864,-0.000570250464360776
2100591046.avi,0.508188341106828,0.005948893691661712,1.0,0.0,0.993357049425443,0.0034776191514980697,0.002037636675151237,0.989355439444383,0.0740044492786959,0.0009379380334281152,0.3313946217568047,0.0035613845414949508,0.7141809888523499,0.005294872848945618,0.0034747272495309974,0.008866458541687683,2,6,0.5084745762711864,-0.0003428542283019759
2100601001.avi,0.5177570241110682,0.0035165175444106245,1.0,0.0,0.9826232006152471,0.006652297558653346,0.0074607328307269545,0.9869479989012082,0.10395758554671479,0.0014211062261469919,0.32253766625291636,0.004726043877378445,0.9319824332828246,0.004689435585385865,0.00360719740263696,0.013251099234822972,2,7,0.5084745762711864,0.0012198185660663085
2100601002.avi,0.5133866458384727,0.00622568383418746,1.0,0.0,0.9827200829982757,0.00499698542727683,0.010293688079288548,0.9870297561089197,0.10421007839045936,0.0022893445201032864,0.3208645591105659,0.005458894630222117,0.9354711899528662,0.0067705465943985466,0.002938631205519475,0.008393937074286338,3,5,0.5084745762711864,-0.0012886388227658476
2100601012.avi,0.4994052334602031,0.003546912704929655,1.0,0.0,0.982693346341451,0.002560098356846729,0.0021254420854213336,0.9871048877636591,0.1063995780295819,0.0008806241661600784,0.30761411405144956,0.0015585910603845424,0.9390299577499045,0.0035800648325304096,0.0017336701488033352,0.005685295048667013,3,5,0.5084745762711864,-0.00024053493886676183
2100601018.avi,0.5052123361028508,0.0042502694220355524,1.0,0.0,0.9816563884417217,0.004037097512338694,0.0038324900492782304,0.9866020763913791,0.11182330486563244,0.0006234781680247122,0.2833687879095372,0.003750615596356934,0.9439108070525304,0.003922878968978025,0.002164198319038062,0.005067478477346661,3,8,0.5084745762711864,-0.0001502397411541354
2100602041.avi,0.5036802160993262,0.027823106534652656,1.0,0.0,0.9848740925391515,0.0590766560654385,0.09771429826255705,0.9832574233412743,0.0718484479562785,0.009776603666120874,0.37703191437549755,0.04702798505130542,0.8732647298503162,0.04411509396567869,0.022900149115475315,0.1676715557201186,2,20,0.5084745762711864,-0.02328758871773099
2100611002.avi,0.5142139305520551,0.004531805447621045,1.0,0.0,0.978611480196317,0.0029445249271947936,0.0037050004438397496,0.9837903579076132,0.09476216330288684,0.0010360018897408222,0.39182426340461174,0.0038699275056394296,0.8978251171309181,0.0027255078120725085,0.0028287856175747885,0.00797058897645116,1,5,0.5084745762711864,-0.0008184999323329993
2100611003.avi,0.5007310899305554,0.01367704019932137,1.0,0.0,0.979136414329211,0.011980920214568954,0.004512633686153983,0.9839321225881577,0.09348163235330612,0.0013883127963388452,0.3973704375168999,0.004004136721663206,0.8959295661545748,0.003004279668439197,0.0037958952536222453,0.021606323121918673,2,7,0.5084745762711864,-0.00048214931650165764
2100611027.avi,0.5016155957834952,0.0033317307378163226,1.0,0.0,0.9788073738416035,0.0032728500158456476,0.0033261556117534646,0.9832939262191455,0.09102737522376157,0.0011021334842596915,0.40068860138147755,0.0024820865291676035,0.8856962915908625,0.006501681472204692,0.002905776687333183,0.009501585619135956,2,5,0.5084745762711864,-1.3838012451146842e-05
2100612009.avi,0.4883250537467784,0.002431397872033991,1.0,0.0,0.9841537932554881,0.0032074600475425984,0.00360690342009435,0.9896523952484131,0.12005015508367033,0.0010539704313500952,0.3408659551747609,0.002546383014660409,0.9478481032961977,0.005444823458045721,0.0027491143943053162,0.007332462456551889,4,7,0.5084745762711864,-0.0004098290853774152
2260510110.avi,0.503034431230833,0.008570129846011095,1.0,0.0,0.9888694226741791,0.005692487478820112,0.004469561365176818,0.9923535784085592,0.13207911216614576,0.0021310899127647124,0.17628099394823443,0.01061311648608303,0.8923259683307382,0.012565199139943237,0.0044023750003876275,0.011318230289857427,2,5,0.5084745762711864,-0.001282364988431291
2260510113.avi,0.5404333734545806,0.006455468132387403,1.0,0.0,0.9881476809581121,0.004430089477554661,0.0032881470521465917,0.9921298618117969,0.13527391480684997,0.002456643224366701,0.2000922172044696,0.01409190553616843,0.9268799757700499,0.016474607725671536,0.005303165951789608,0.015137492411307473,4,7,0.5084745762711864,6.377848598209789e-05
2260510155.avi,0.4359492646097835,0.03765211030805969,1.0,0.0,0.993039138118426,0.046662132807276074,0.022580054095954517,0.9940306375424067,0.12115034318234615,0.006689804173634978,0.35467810927412285,0.0428973067999225,0.8489515991378653,0.02685345703209133,0.01153536836573802,0.05364554265114375,3,12,0.5084745762711864,-0.004848202918008353
2260510163.avi,0.4715651790963336,0.005788624990113461,1.0,0.0,0.988524122039477,0.0031004922323586903,0.003087050802961492,0.9919113114476203,0.13282635693761238,0.002428479727820793,0.33254324202029717,0.015222690397154345,0.7817981239652363,0.02136674340397209,0.003308870330987427,0.010655937449568598,2,5,0.5084745762711864,0.0007325920534276722
2260510177.avi,0.40048987810284936,0.10716660051770392,0.7627118644067796,0.0,0.9932070771853129,0.05456296727286152,0.03343949244801333,0.9928007364273072,0.10956043080221814,0.008044473917560302,0.29207437439693956,0.027234754449757505,0.8391813790581023,0.017610509935625115,0.010993808906155554,0.04358859216394193,3,9,0.5084745762711864,-0.013907837132548156
240846010.avi,0.4464855775539437,0.038229817437635705,1.0,0.0,0.9912820647160212,0.03125749167080347,0.06231178444818677,0.9892626280585924,0.09350699824586964,0.0057053437710603404,0.31991087334882456,0.03274408147846164,0.7155951413081793,0.04056163133369459,0.014856506124032125,0.13583298457883278,3,15,0.5084745762711864,0.012819553211783507
240846011.avi,0.4223465625553029,0.013165215322863001,1.0,0.0,0.9891982386509578,0.02420725758255235,0.01916701740196279,0.9871141458551089,0.10082446904117184,0.0071455744044511445,0.3286451353826407,0.012888282525764743,0.7508939473415375,0.022868783684255885,0.009271488940298443,0.03942192377126209,4,8,0.5084745762711864,0.0061756344854519436
2408460118.avi,0.4271465346147623,0.0050943650183530986,1.0,0.0,0.9847863892714183,0.0029105083004691223,0.0027255684522302292,0.9841105366746584,0.09794457099535718,0.0013456730946150488,0.325815553018233,0.0021273397140609746,0.6968654319120696,0.003783905465056389,0.002434164774151584,0.006119366619812671,1,7,0.5084745762711864,0.00021325607103979361
2408460137.avi,0.36979274541345686,0.008705793216183552,1.0,0.0,0.9929494321346283,0.009127563202185614,0.0146540516673723,0.9881775985161464,0.07771679997002957,0.004044848781392392,0.36905116495954654,0.014199871273503256,0.6967163759370183,0.004931736219108349,0.005100811921815858,0.04502707179666346,2,6,0.5084745762711864,-0.0028390428076226163
3100621001.avi,0.5729035360755886,0.017472336944724227,1.0,0.0,0.9835481276114781,0.14693364981322268,0.07986153869503716,0.9798357466856639,0.08889557019841442,0.005139326023198594,0.3811903825592899,0.01646855901079293,0.8498518845157802,0.029661833296639645,0.029765543571653248,0.18376045299168678,2,10,0.5084745762711864,-0.027076969995886158
3100621002.avi,0.5516073275043476,0.023694206035314486,1.0,0.0,0.9766664783159892,0.2011149320246801,0.05372479979545894,0.9774224723378817,0.08674395574987821,0.011149509128287686,0.4282540791773579,0.036431316519322784,0.9062545842264391,0.028771558265076387,0.025806888501151325,0.15518436807690902,4,12,0.5084745762711864,-0.005500622904673326
3100621037.avi,0.4942394622838925,0.006809836009206802,1.0,0.0,0.9687452107667923,0.00392450821524866,0.0051944604420230455,0.9745000953475634,0.09155164126768002,0.000982094832830854,0.44488275830182306,0.002690462150156751,0.9706341183444098,0.003805527807763114,0.0038007255171114904,0.011341190829545883,2,6,0.5084745762711864,0.0006222414425512035
3100631001.avi,0.4914580011837877,0.029671568604631188,1.0,0.0,0.9939237842957179,0.019059095381267665,0.01686489444952165,0.9921596785386403,0.09310265614339516,0.003813167403020165,0.2845585128177,0.024157037961996582,0.7023002352048799,0.02984562350076566,0.010400948075162108,0.08988955087342934,2,5,0.5084745762711864,-0.008895341363402046
3100631002.avi,0.47784900696241767,0.009887831697628371,1.0,0.0,0.9938155710697174,0.008446559612483116,0.0061527052411771005,0.9916099851330121,0.09552564475847337,0.0018511508989794024,0.2820103136368091,0.008152839805598954,0.7056740925353737,0.005864816517586184,0.006577915397608311,0.026977829013704956,3,15,0.5084745762711864,0.0019579765916782907
3100641002.avi,0.5208037957777614,0.026447458985133305,1.0,0.0,0.9922611484924952,0.023902680905779364,0.012373112039581899,0.9930714294314384,0.07652185684743894,0.0023756628009070115,0.3483661899119665,0.014982007007009425,0.6886924696088387,0.02675224916823241,0.01388236415958443,0.10795800411340634,2,7,0.5084745762711864,-0.011625523647949807
3100641003.avi,0.48166406313536414,0.04095071868470319,1.0,0.0,0.9924853106339773,0.04040353386078844,0.012492117872938932,0.9936587130029996,0.07757825689888713,0.005708398154160124,0.34394241985740537,0.013005965897259834,0.6868312799842752,0.01596043274987409,0.017157652151924056,0.11512824670081157,3,10,0.5084745762711864,-0.00600919286761388
3100641004.avi,0.39317497440862964,0.041011715416678016,0.95,0.0,0.9922638138135275,0.030296242825421954,0.007389520845147678,0.9930855631828308,0.0794735884828961,0.0032290823006507355,0.33103329385338626,0.013448894783812091,0.700083494629796,0.013600889845096213,0.011653902215868962,0.027074590058842572,2,9,0.5084745762711864,-0.0026119170087477075
3100641006.avi,0.47415024476017636,0.06550079605995392,1.0,0.0,0.9926687151193618,0.05583320502658,0.009350092012415729,0.9935112898548444,0.07149275453431517,0.0023476152219731794,0.36655925864647226,0.009430607062410546,0.7054408832160325,0.018958504661962118,0.017210971632809526,0.08085517384697379,4,6,0.5084745762711864,0.007301505917452062
3100641023.avi,0.4888370916208353,0.012979892456824276,1.0,0.0,0.9890576660633087,0.009681651334663727,0.008962952785835936,0.9919019877910614,0.09761867727761706,0.0027091563730903233,0.2728348875260574,0.014546499642962979,0.6970208190866789,0.011643626421115992,0.007741650164917653,0.046062026230736956,2,5,0.5084745762711864,-0.0041072258944420985
3100642007.avi,0.4633009459962704,0.016156248704040508,1.0,0.0,0.9923933704694112,0.007124377146099601,0.006462293263954793,0.9939004515608152,0.07788872314675364,0.0022652873211811415,0.3519360829589818,0.0106454254286045,0.7001660193211607,0.014621582033422476,0.006506080693645778,0.018588777077632086,2,8,0.5084745762711864,-0.000999055709497705
3100642017.avi,0.4476818499192754,0.041039398094761544,1.0,0.0,0.9913703242937724,0.07611538249127747,0.03568387451224217,0.9924107968807221,0.07872378595780673,0.004008200547920431,0.3237980619063364,0.016577209283231926,0.6723884706624571,0.026312067495023992,0.01880233966307721,0.13013438372384084,3,9,0.5084745762711864,0.021944400221424246
3100642036.avi,0.47310574817016965,0.01249006697794507,1.0,0.0,0.9926596581935883,0.011237731330821968,0.0057086785174582065,0.9928477237621943,0.06310682116714703,0.0021895960463635365,0.3305967210909599,0.005042805755244016,0.6112569730616838,0.00945693530913836,0.012471422340432338,0.035672134442006065,2,4,0.5084745762711864,-0.001014276985758367
3100642055.avi,0.4900702604959709,0.008269542733882534,1.0,0.0,0.9932690074046453,0.004883551251551075,0.0030792354470691435,0.9930615956584613,0.05305802899359057,0.0014117841247849993,0.36190452616391905,0.002726830434202389,0.627845806241064,0.0036473717047005743,0.004441953343091572,0.015650391401694882,3,7,0.5084745762711864,0.002182627632257193
3100661002.avi,0.4565287419437831,0.046083548119181875,0.9833333333333333,0.0,0.987831195195516,0.022231730992680304,0.007345860629717271,0.9814635738730431,0.08550535129190069,0.0024342727776869625,0.43620189822084304,0.00913791713769496,0.8075602817644438,0.03346258482181486,0.009968597724340885,0.08050304731770624,2,8,0.5084745762711864,0.006142387014354639
3100661007.avi,0.5343562327390272,0.005572705291061537,1.0,0.0,0.9854441245396932,0.005690674373489073,0.00477589024723192,0.9848753184080123,0.09022873009455143,0.0020887243491821595,0.41450048709244774,0.004524733693728123,0.8302277121127037,0.008760678991901668,0.006929268898272708,0.023395881953047336,3,7,0.5084745762711864,-0.0019659219483518786
3100662037.avi,0.4823422022730891,0.03373786708689952,1.0,0.0,0.9846766998370489,0.019843737147130877,0.014680770430000194,0.9828498616814614,0.08249160655693787,0.002971434561214365,0.44164806982010074,0.010006613105919491,0.8284233892264281,0.02144320806101801,0.009128802231528807,0.07429718819506509,1,7,0.5084745762711864,-0.0037707524245063203
3100681001.avi,0.5213741746451547,0.023348463498526605,1.0,0.0,0.9899373441934586,0.03837396062125285,0.0278421484054947,0.9933626249432563,0.11234489551483014,0.005388047232075321,0.2803316772603546,0.02153634867699037,0.9599831950015976,0.013870108963306961,0.015007172838292728,0.09425388966874274,2,11,0.5084745762711864,0.004929970832511347
3100681002.avi,0.4891096030909787,0.014448964945965703,1.0,0.0,0.9895875404278437,0.01657319635425605,0.010224925196076493,0.9931936368346215,0.11993853741161539,0.001976764923618326,0.26498520417658117,0.008714409690538506,0.9657716101465007,0.008042865555899068,0.006249821077381611,0.015283157741068141,2,6,0.5084745762711864,-0.002317097396335092
3100681015.avi,0.4041645831218602,0.004848707981666445,1.0,0.0,0.9919914245605469,0.007033997025818133,0.00682100370555791,0.9915075461069743,0.09577621031991639,0.001500848157850555,0.31849386665644575,0.006261721635576442,0.8894472956581646,0.014622741705867389,0.00492511282124287,0.014661609507821239,3,4,0.5084745762711864,-0.00025429029574137747
3100681017.avi,0.4201304356415983,0.020974621150355834,1.0,0.0,0.9920151501893997,0.01512233781206253,0.019187320146730896,0.9919232984383901,0.09945974081401673,0.004778046891972924,0.31394453044983195,0.013016383341598539,0.8942724273620691,0.02109260603922657,0.008534720228607861,0.04319383505376621,3,4,0.5084745762711864,0.005167757432495309
3100681018.avi,0.42359428180502917,0.010217099828484493,1.0,0.0,0.991738552848498,0.017454912924144136,0.017184638582917994,0.9921638314922651,0.11095507566417465,0.0052339943008401025,0.29872001552175403,0.012605073410732236,0.9114823030250501,0.03411384364815708,0.007802810767590904,0.032331433863010614,2,7,0.5084745762711864,0.003140583238251662
3100681042.avi,0.4332861619855262,0.030508108199668538,1.0,0.0,0.9909124751885732,0.02805922529890249,0.04017992056330973,0.9927709554632504,0.10584201609650937,0.007856359844460304,0.28859839379127106,0.02647783156168659,0.9503852698648372,0.015362143398102098,0.012831162082935357,0.06174400482276776,5,16,0.5084745762711864,0.001854562933171655
3100691005.avi,0.3773585752448886,0.031269669710977874,1.0,0.0,0.9769785434007645,0.023534832850711104,0.009264835050927058,0.981747301419576,0.10312347869936904,0.002979942219252162,0.3743591317666054,0.009490890272247537,0.6549736456573082,0.016743295049929836,0.01304824934271172,0.06658878665502527,3,5,0.5084745762711864,-0.006000204961298397
3100691006.avi,0.369044603630626,0.03301574943855842,0.9833333333333333,0.0,0.973979647954305,0.023611229584023993,0.014341526669355294,0.9799039746324222,0.107560370916034,0.0034941436522061206,0.36487155615575784,0.008908209661857822,0.6666285951610191,0.018855029984567243,0.016731712407392338,0.05390167209447799,3,9,0.5084745762711864,-0.010817262115741594
3100692015.avi,0.48950509239716233,0.06762980539064338,1.0,0.0,0.9670858671267827,0.08159510720299563,0.022541766919125666,0.9723320280512174,0.09351131860262017,0.004331490183416911,0.44068860260976794,0.009506688218120774,0.9200545253149297,0.010950802071400277,0.015096661876555405,0.050158256316083824,3,7,0.5084745762711864,0.001341475956173014
3100701001.avi,0.569302917499395,0.01942431785856489,1.0,0.0,0.9932219525178273,0.00810436677790685,0.0029441640684675727,0.9881161550680796,0.06295501375779652,0.0014422750428282978,0.3310745626904236,0.0032375282497243605,0.6756102669414984,0.007604563745407305,0.004449487969957477,0.018539681205449614,4,13,0.5084745762711864,-0.001454172458027907
3100701002.avi,0.5495043485798958,0.02306590405660999,1.0,0.0,0.9933774520953497,0.004487543412875484,0.0027047365234690616,0.9882656926910083,0.06205493995568191,0.001903356793119231,0.32835470723128585,0.004928104409773113,0.6667889187938346,0.003903410190515649,0.002945514138744655,0.010756548709239006,4,9,0.5084745762711864,0.0002705648413163361
3100701010.avi,0.5887573521430091,0.01351822063441898,1.0,0.0,0.9914245535929997,0.0064409981393846625,0.0030476477769466846,0.9863169168432554,0.06052060837385414,0.0016550460210908113,0.37346610209385195,0.004372281367097136,0.7192029192836152,0.004237943538857136,0.0038607791213092968,0.013399377671961676,2,7,0.5084745762711864,0.00016722047831876658
3100701023.avi,0.4694203779733449,0.006870306738821233,1.0,0.0,0.9951525857051213,0.007968467065693772,0.002992942529736747,0.9893061141173045,0.055485600416569754,0.001494357586230884,0.3877051716641705,0.006355867998913287,0.6904196922585686,0.01714752072712642,0.0047743188246219155,0.012252427917081317,4,8,0.5084745762711864,0.0015162688405229068
3100702038.avi,0.5719951735889874,0.0071297218475009135,1.0,0.0,0.9914502163728078,0.0033683024435166645,0.003384604646226883,0.9874208430449168,0.0561361949532581,0.002220245899139674,0.33694577536483067,0.004325316695898014,0.6882699117522372,0.008056962346938824,0.0035932641964296725,0.009348070474435432,3,6,0.5084745762711864,0.00049949826713158
3100711007.avi,0.4966843354681638,0.009783095843783072,1.0,0.0,0.9894645859797796,0.01029949339752489,0.009271840534830982,0.9840046972036361,0.09780400445151509,0.0033578994380015935,0.34800732588157224,0.027853938309578594,0.9037918890146316,0.021397713422597282,0.006779987902042117,0.023520110204001115,4,4,0.5084745762711864,-0.003263880167377153
3100711009.avi,0.5152856228265181,0.004753246904389177,1.0,0.0,0.9873247096935908,0.008827878666920051,0.008119661516052555,0.9828110163410505,0.09412966267021226,0.0026037251845461907,0.31846360326503215,0.009833136950041092,0.9175251058971028,0.027308013767310166,0.008410440941154841,0.0351725042449362,5,7,0.5084745762711864,0.0005698770136297777
3100721002.avi,0.5371364933634609,0.017923966129544333,1.0,0.0,0.9886328438917796,0.02461709321095347,0.05073925180644916,0.9849513490994771,0.08299247994647417,0.011050909345561839,0.28439874788868763,0.020424649479226908,0.6450263859237562,0.03643930141157303,0.008583931687365577,0.037835192216279456,5,15,0.5084745762711864,-0.0033305095668236693
3100721003.avi,0.5393748464591519,0.004126553001235537,1.0,0.0,0.9890045007069905,0.0018988648336187922,0.002381241586524181,0.9859509219725927,0.09417180800424473,0.0006576569349323683,0.2619503462427188,0.0028246215841755793,0.6733202299909312,0.00329452723827332,0.00196206942030606,0.007067649489020405,2,5,0.5084745762711864,9.86720795950731e-05
3100721031.avi,0.5097734335894172,0.007540560314669589,1.0,0.0,0.9929470876852672,0.006543088117657638,0.008197411713493415,0.9910372644662857,0.0929337112637175,0.0021277559598866904,0.1835684495069599,0.008592136753554854,0.6842383500050793,0.008217499833539118,0.003659202867546772,0.017852556787142267,4,6,0.5084745762711864,0.0024221275327387993
3100731001.avi,0.4959898903357218,0.01217179205269894,1.0,0.0,0.9796946883201599,0.010814813546483263,0.008237171394154828,0.980654829243819,0.09919481317224207,0.002741206122489098,0.3294419379693786,0.005832496071906813,0.8291479458157897,0.013147977991780873,0.0066608858872847475,0.017503484944395475,3,10,0.5084745762711864,-0.003206301680111619
3100731006.avi,0.5127803485571939,0.021285967933285632,1.0,0.0,0.9800741712252299,0.031151043490321863,0.010526219486990321,0.9793652012944222,0.09757225534075423,0.003082450768291604,0.35402454650252874,0.009626969267230404,0.8527412365591688,0.01388336768814511,0.00879301629365444,0.03470511394045045,4,8,0.5084745762711864,0.000425702342800139
3100741001.avi,0.46000803994845607,0.011741241974504157,1.0,0.0,0.9882167647282283,0.003896724455988807,0.01120331372457417,0.9844782640536626,0.06578857917982982,0.0031962738567075126,0.35185348324423116,0.012980336208152995,0.7386485467902217,0.00520993345998001,0.003620580761064758,0.008541737411473998,2,8,0.5084745762711864,-0.0018795047362788263
3100741002.avi,0.46455263065254115,0.0062091397808096615,1.0,0.0,0.9870072454214096,0.004067293852827768,0.0071859662991117425,0.9834558094541231,0.06680208259609595,0.0026245312795860495,0.34807577092660086,0.006029212953569948,0.7393270271491303,0.0027167108908223007,0.003005084623796867,0.0065338861267034325,3,6,0.5084745762711864,8.870259827069337e-05
3100741066.avi,0.4512833006760629,0.00803293542657451,1.0,0.0,0.991717525323232,0.005603368847753469,0.010012183014479158,0.9868951817353566,0.07013352165587451,0.0029856857337278294,0.3421361444834725,0.008953874619539318,0.762241736933788,0.006226991678663559,0.0038948737502439816,0.018922022584708997,5,14,0.5084745762711864,0.0022439725940460852
3100742058.avi,0.5154792460929677,0.009805209549171938,1.0,0.0,0.9956266015768052,0.013302993031562387,0.029893818803158268,0.9951009710629781,0.06164492330933576,0.010530471219456,0.3489316905075066,0.03472018873352244,0.8285695728125222,0.008329474186236498,0.005310771566808772,0.03595348876244741,3,6,0.5084745762711864,-0.005575823571365899
3100751003.avi,0.5023845571395428,0.00539849333998596,1.0,0.0,0.9745346864064535,0.003938023886331202,0.0014278656290172879,0.9694197162985801,0.05973129504060819,0.0008647935098848859,0.31420534982149184,0.001484755123794031,0.6081911545903986,0.0025496839855285534,0.0015474064231112696,0.004636923292992867,3,6,0.5084745762711864,-0.0003268480577459207
3100751004.avi,0.49744255620755023,0.0061370345838641285,1.0,0.0,0.9742631793022156,0.003001791773251254,0.0012221153039644597,0.9687846601009369,0.05834102385937193,0.0008052232553454951,0.31646642375203105,0.0018974733717732823,0.6064502796201665,0.002855289712123534,0.0019363912508163542,0.01330332016838491,2,3,0.5084745762711864,0.0007470334658471372
3100751006.avi,0.4855064555754209,0.007707223694074588,1.0,0.0,0.9774973591168722,0.0030404955354942347,0.0015306901459177008,0.9721752569079399,0.05800689607511435,0.0007627005820167699,0.31433674778493237,0.0032335891227131403,0.6054190284024913,0.002924778471665015,0.002531813237744281,0.011525347986661348,6,10,0.5084745762711864,0.00041974221467439574
