clip,split,face_ratio_mean,face_ratio_std,facing_front_frac,head_down_frac,nose_conf_mean,nose_x_std,nose_y_std,eye_conf_mean,eye_nose_dist_mean,eye_nose_dist_std,nose_to_shoulder_mean,nose_to_shoulder_std,shoulder_width_mean,shoulder_width_std,move_mean,move_max,big_moves,longest_still,still_frac,movement_drift
5221290221.avi,Train,0.5918666622390368,0.00571012664427107,1.0,0.0,0.9842876146237055,0.0021480285283926146,0.003680635157873255,0.9797315751512845,0.09179800501058445,0.0015477541042929932,0.24494627982023467,0.008007192315394984,0.6191144446322344,0.007741640370354762,0.0028200292250966223,0.008293798047166104,3,8,0.5084745762711864,-0.0008654054048051799
5221290222.avi,Train,0.5938241612756598,0.006012175937812461,1.0,0.0,0.9840632279713949,0.0030112729987454238,0.002309654754701864,0.9793752710024516,0.09201387524696489,0.0012205543707502129,0.2387370548385324,0.008549264349612711,0.6170813888325041,0.006089948641532293,0.0036106553504330714,0.009133643563033663,1,5,0.5084745762711864,-0.0005831195060274413
5221290223.avi,Train,0.5915278359918789,0.005498474436145091,1.0,0.0,0.9828818440437317,0.0028615665294919857,0.0022989866453709206,0.9782937914133072,0.09151066167877268,0.0012592638521945077,0.23327434201237648,0.010250889228829467,0.6135486976788995,0.007146240010255546,0.0036479730365435448,0.010263904979844753,3,6,0.5084745762711864,4.921755654647975e-06
5221290226.avi,Train,0.5853270769395296,0.005673401287612599,1.0,0.0,0.9857104430596034,0.0030239694389193063,0.002805375044867341,0.9809011841813723,0.09243422623841273,0.0013159527990862416,0.23109276505463336,0.00788331345728377,0.6138089445803789,0.00800395350058813,0.004110904276079129,0.013741584328560204,3,4,0.5084745762711864,-0.0003173423458182915
5221290227.avi,Train,0.5900205426093676,0.006278155481200227,1.0,0.0,0.9862032314141591,0.0024347632114681424,0.0026794436286775416,0.9809167236089706,0.09342595115552149,0.001445479063801741,0.22321245224469646,0.007616150462879318,0.6131642357518625,0.007711326699735021,0.0035443199828802704,0.01080563467281603,4,6,0.5084745762711864,-0.00033879994678854414
5221290228.avi,Train,0.5916935002695659,0.006946990840639594,1.0,0.0,0.9864224175612132,0.002394289553707936,0.0023840473112655375,0.9812008410692215,0.09400653089274572,0.0013140489380128306,0.22451848799227198,0.009504048316845409,0.615405810763422,0.007758388035641302,0.0030233393762357486,0.010518192537719505,3,6,0.5084745762711864,-0.00014397226118465943
5221290230.avi,Train,0.5918133247674986,0.01182821299632706,1.0,0.0,0.9865752985080083,0.007322184269737408,0.019863954066145047,0.9817082037528356,0.09006730784725749,0.0037721680586855736,0.24509680040490242,0.022282793028329615,0.6179128414432281,0.007537951140938654,0.004887444948434598,0.024509802656553028,3,5,0.5084745762711864,-0.0021314513016430746
5221290231.avi,Train,0.5682294541542958,0.02729385467910651,1.0,0.0,0.9863429546356202,0.02168554334800606,0.0034469967367821066,0.9822410662968953,0.09170634545158492,0.0016245611793593118,0.23616907142471982,0.010272762714047992,0.6192183501302984,0.006833851204698158,0.004197302163771093,0.016365393132322742,3,10,0.5084745762711864,0.0029004537698077443
5221290235.avi,Train,0.5290399156026045,0.02023372509131964,1.0,0.0,0.9801449239253998,0.03837392708405815,0.04232648154236582,0.9791518519322078,0.0907411408154411,0.006109088328863008,0.27953373977238816,0.021447378176081635,0.6294938233344796,0.021292591639615364,0.006884666853145313,0.029134877585240977,4,5,0.5084745762711864,-0.006860982754095404
5221290237.avi,Train,0.5407995424357046,0.005761989282470101,1.0,0.0,0.9812239776055018,0.0030089817199193715,0.004300852750123923,0.9796431541442872,0.09764416990633482,0.0014004419811230958,0.25263693514948626,0.006073335429227563,0.6350774358571875,0.0067898161534273895,0.003057453920610857,0.00922425808460975,3,6,0.5084745762711864,-9.996820590306172e-05
5221290238.avi,Train,0.5570986285809697,0.014069609870919916,1.0,0.0,0.9833823710680007,0.004234227963888843,0.0028061212967126514,0.9809573714931806,0.09848963687106933,0.0015463216879691025,0.25085495409085073,0.00439497449410018,0.6387147881246432,0.009301984554594881,0.003019156428258293,0.010938943270599702,3,4,0.5084745762711864,-0.0003067124712569161
5221290239.avi,Train,0.5724008629200044,0.006720422736682817,1.0,0.0,0.9847888181606929,0.003778004419293503,0.004604450846059704,0.9810887197653453,0.09940430287731757,0.0014635982495427322,0.24295151351645092,0.006160626706651422,0.6399635314920534,0.0074397622165714656,0.003469172198605346,0.011601222556386133,2,5,0.5084745762711864,7.534786448380433e-05
522129024.avi,Train,0.5225630882758924,0.007112520519360781,1.0,0.0,0.9787422100702922,0.004328618145521871,0.005629355099397976,0.9769011706113815,0.08807958537444967,0.0015899053990708538,0.26931606063819297,0.0052188059747099854,0.61215236359319,0.004313744066831932,0.0031682454247578644,0.007323700869543672,4,6,0.5084745762711864,4.635305281785887e-05
5221290240.avi,Train,0.5627766460143738,0.011072086567405073,1.0,0.0,0.9869833499193191,0.0044720928899475085,0.0028037402196712216,0.9846404468019804,0.09188378137435659,0.0027567955670957088,0.20163993018206433,0.018190967313057863,0.6267669625766401,0.008224665324949766,0.0048020341511750796,0.012056437661403411,3,9,0.5084745762711864,-0.001062907296378395
5221290242.avi,Train,0.554386196128661,0.02123493085203781,1.0,0.0,0.9866529612217919,0.008796925490789791,0.010787726129815284,0.984161414332309,0.09223292883576677,0.0025910995306577217,0.2047116420123476,0.015559033260461787,0.6209062711604678,0.008742150011957127,0.005270141110223265,0.02723798750975296,3,5,0.5,0.003234277705867346
5221290247.avi,Train,0.5177240789013383,0.02360227917199393,1.0,0.0,0.9841574672925271,0.01569972895807484,0.02325829131795314,0.98306361648996,0.08585044688944055,0.0036217812931270176,0.24310999520397814,0.022473063707106174,0.6206577074235301,0.012588706210417334,0.0070153092444949685,0.018000527151040883,3,5,0.5,-0.0008499071413786245
5221290249.avi,Train,0.529041513284429,0.019899339748660455,1.0,0.0,0.9860665010193647,0.017021194008066877,0.027578964266690778,0.9808410885980574,0.0708380804691563,0.006587209460817293,0.2990477427133102,0.013497754117403815,0.5421396254850203,0.0129052338208099,0.006415014389813739,0.023533418106474142,3,11,0.5,-0.006414212490806271
522129025.avi,Train,0.5264363249712838,0.004894022101875718,1.0,0.0,0.9785362919171651,0.0028569631675166877,0.002380196327127428,0.9768183703223864,0.08709754127214427,0.0013320417233138825,0.2651786965163356,0.004089843084331796,0.6121806191684878,0.004637723087891083,0.0035268034021768385,0.008824972575588098,4,7,0.5084745762711864,0.0015622280729517919
5221290250.avi,Train,0.5480677520337947,0.005208052376278353,1.0,0.0,0.9862492458295014,0.00536227811912149,0.004376582242046773,0.9808478820121894,0.07646417984387209,0.001549210890710562,0.2793476607256174,0.006643443791717121,0.5441083123754407,0.00509841529377748,0.0029140608648285053,0.00756146140876453,2,7,0.5,0.00015239609020044603
5221290251.avi,Train,0.5500429323738033,0.005781304231054232,1.0,0.0,0.9878854468717413,0.0033391418274753178,0.003954285815959081,0.9820683851080426,0.07766665374836482,0.0013624249364659338,0.27120883481506397,0.006172798737253564,0.5481299915802418,0.006681559796797558,0.002721335290015848,0.008174988761130628,3,10,0.5,0.00018490575703353955
5221290252.avi,Train,0.5458074389811544,0.005215584293142004,1.0,0.0,0.9862100057682749,0.0026081708803008807,0.0039794680433404535,0.9810178153595682,0.08031335646451249,0.001299986002977004,0.26575519959784183,0.004499348349983035,0.550690020061926,0.004189739564800339,0.0034932678320446085,0.010856081775154215,3,5,0.5,-0.0002508946803331841
5221290253.avi,Train,0.5477626981973363,0.004423607497297046,1.0,0.0,0.9859033358299126,0.0028097594292664776,0.0024602056038242415,0.9808523579169128,0.0816644351373138,0.0014729771500708202,0.26383012125639094,0.005030295601606739,0.5552233753820536,0.005404634351372362,0.003169463275056697,0.010396583420217079,3,7,0.5,4.3095030602716914e-05
5221290254.avi,Train,0.5514313048475059,0.0051990222566293985,1.0,0.0,0.9855934149127895,0.0027293750067639688,0.0020982289964409174,0.9804972137435007,0.08214622780367031,0.0014343045987611615,0.2619660220591891,0.0061191203503603514,0.5550560534030992,0.0057057302860838875,0.0029780157299898772,0.0077625076259123455,4,7,0.5,-0.00040599692963177655
5221290255.avi,Train,0.5520592163420437,0.004987459146732159,1.0,0.0,0.9844630027221422,0.0021681827892491307,0.002151581112441086,0.9795316083956573,0.08292317677434606,0.0015884719986690842,0.2596528052062758,0.006539945997034236,0.5555017387678695,0.005693788741887737,0.0034314760998311535,0.008191710115136029,2,9,0.5,-0.0004100397252554703
5221290256.avi,Train,0.5511718463934951,0.006485786540616223,1.0,0.0,0.9836958040625362,0.002454789224309565,0.0017332243191398443,0.9787434425394413,0.08316858417193941,0.0016744312722134747,0.26091924473246353,0.005764757151004508,0.5542359128550673,0.0065603745166990515,0.0029368530690976422,0.008704535379142559,2,6,0.5,-0.00016452266285321617
5221290257.avi,Train,0.5430681707412637,0.005713476273652951,1.0,0.0,0.9840207402989015,0.0025987857948301944,0.0022739173838021262,0.9791264776456154,0.08260793640152433,0.0013680148128372698,0.2599813460979204,0.005944393569782974,0.552897786149028,0.005713101166695391,0.0032867959683822437,0.007458109871599082,4,5,0.5,0.00036375314992514746
5221290258.avi,Train,0.5315798168209616,0.008317551092665954,1.0,0.0,0.9843901385695247,0.00592890510015788,0.014552327014621455,0.9793073918859837,0.07915329219992862,0.0029941564785081,0.2769473531354643,0.011156691648973855,0.5567918106085571,0.005090298239793592,0.003874384272114525,0.014733082647146857,2,6,0.5,-0.00020365911294821992
5221290259.avi,Train,0.5267009109552804,0.018359453336133553,1.0,0.0,0.9852063241651503,0.01761041877390909,0.021714422659810762,0.9801825103113206,0.0757133027098657,0.006974961150064148,0.2825903463200165,0.014339303304372835,0.5523656266332664,0.011550295168433656,0.007061352891433959,0.0320150478053171,6,9,0.5,0.006018794371417343
522129026.avi,Train,0.5260374750075428,0.007610889959895925,1.0,0.0,0.9783131897449493,0.003293166430050344,0.005628513874699647,0.976701757311821,0.0871922602003087,0.001350634907820673,0.27173534891748313,0.0075243266638373935,0.6125029417771928,0.005040353522511145,0.004125391522102808,0.009049521965433321,3,5,0.5084745762711864,8.971717240707951e-05
5221290263.avi,Train,0.5491638141783791,0.005722461854395196,1.0,0.0,0.9863850454152641,0.004429084379550372,0.007270593673470581,0.9808062436216969,0.0766679551499136,0.0018553253710525154,0.2729338635637307,0.007667070214282151,0.5436300592650237,0.005515312207390538,0.0032717529582044253,0.006849619575514412,2,5,0.5,-0.000552807719576789
5221290264.avi,Train,0.5557572075751396,0.004558352172324989,1.0,0.0,0.9876571833077123,0.0022521027854077464,0.0030221828072728237,0.981383059489525,0.0809877249330041,0.0015480075741396986,0.2578636647049163,0.005819760041232103,0.5419461916809448,0.005617025766529095,0.002323642353650998,0.005642620230705908,2,5,0.5,-3.653008653033184e-05
5221290266.avi,Train,0.5515631624606155,0.005480355266583864,1.0,0.0,0.9876140911700362,0.0023728748037775485,0.002456960055863784,0.9817167368985839,0.08063504809025128,0.0013594901506111183,0.26216222145066814,0.004622544804436758,0.5431328372468599,0.005901288395862719,0.002516399773352237,0.007022475493771346,2,5,0.5,0.0003777067901847577
5221290268.avi,Train,0.5262993967465187,0.020378679551920464,1.0,0.0,0.9871698547217805,0.009710740445864938,0.02621813828273466,0.9815881090649103,0.07239100738151091,0.006516138484821055,0.28209838985468216,0.017059104530792138,0.5368504708529918,0.007504715028912879,0.005778027974521963,0.022564542638605065,4,7,0.5,-0.004800212434551159
5221290269.avi,Train,0.5380222028239732,0.005139703747314553,1.0,0.0,0.9864539069644476,0.0030705122903882604,0.0033856403757056923,0.980754124916206,0.07469478784154976,0.001168870630553319,0.2722942432571391,0.004979686821488049,0.5333285833199957,0.005063113253693754,0.0030708958493394123,0.008598523992989377,2,6,0.5,-0.001126197109139272
522129027.avi,Train,0.5369832544047436,0.00687714085813773,1.0,0.0,0.9779004772504171,0.004378929962145313,0.0031357119892735865,0.9765852491060892,0.08663897990217681,0.0014559038523745292,0.2677842314310903,0.0058836184939622775,0.6076546546479306,0.004514022161940121,0.0029907297227524834,0.009593109421408773,2,5,0.5084745762711864,-0.00012258190911738995
5221290270.avi,Train,0.5549720471341639,0.014479223122793731,1.0,0.0,0.9914802848282507,0.005348819803895397,0.005987736569763309,0.9856518082699534,0.07839143255547038,0.0018819282569172144,0.24181394111009702,0.01451711581643086,0.5453583417628148,0.00791649751578889,0.003401625562172963,0.010995429671707968,4,5,0.5,-0.0008406927401417076
5221290271.avi,Train,0.5714493727439387,0.006951070017625293,1.0,0.0,0.9923158732511229,0.0027946318253443416,0.003816892804372265,0.9860731252169205,0.08157598838264545,0.001318217306753461,0.2372040849928265,0.005972114060725241,0.5491735254744295,0.005520115932929636,0.002694954741446222,0.006461184711628138,3,5,0.5,0.0004848689167792422
5221290272.avi,Train,0.5240377553412331,0.028041978448688606,1.0,0.0,0.9855634519609354,0.018237134996224137,0.007987574922022697,0.9794080914077112,0.07844651672013343,0.002846069438108787,0.25522727445277366,0.013416592029875649,0.5389763401663881,0.009054395646328546,0.004187644849213949,0.02022337242183092,3,5,0.5,-0.0030454742172318153
5221290273.avi,Train,0.5240408177346157,0.008645310967442822,1.0,0.0,0.9822734564037646,0.0036967677625756807,0.007787476668650977,0.9762233197689056,0.07933688843269554,0.0020626362785528393,0.25622230133046264,0.00986322150851108,0.5354595445941135,0.003646993659697239,0.003449640331657264,0.016490116044985254,4,6,0.5,0.0019100091482055332
5221290274.avi,Train,0.5342013940271784,0.006575065152603148,1.0,0.0,0.9820314888226784,0.0027917237874874757,0.001520019203076401,0.9758667198278136,0.08132263150850474,0.001212975848629486,0.2473188433237952,0.005045696076743895,0.5358390634354057,0.00356960856847966,0.0025253301345811155,0.005761625261145592,4,6,0.5,0.0006763071539767191
5221290275.avi,Train,0.5270543313485437,0.009637906977673236,1.0,0.0,0.9839926139783051,0.003305181329484676,0.002263130725014017,0.9780068392470732,0.08080270445417728,0.0014142386805847075,0.24888182186823493,0.006434533700400562,0.5399530339701517,0.006790021666104291,0.002754396227123987,0.012861274205528184,1,7,0.5,0.0003279575533869251
5221290279.avi,Train,0.5080714521382764,0.006049576560542157,1.0,0.0,0.9868170053271924,0.0019227045181262183,0.002294462524739433,0.9806169246212911,0.0820214684571157,0.0012316827363375857,0.25683838732896275,0.005530402262099496,0.5455079244331813,0.004204844892621144,0.002248833362365712,0.005193271371565989,2,6,0.5,0.0002267919040252124
5221290280.avi,Train,0.5048512120595477,0.005209652570155379,1.0,0.0,0.9870852292594263,0.002125752265140385,0.0021657815450178554,0.9809040846460957,0.08228088736630014,0.0012329302683426024,0.254896663316612,0.0044028575791057265,0.5475158788323712,0.005023512563833747,0.0024957043594910984,0.006450569331882091,3,6,0.5,3.932256229416051e-05
5221290282.avi,Train,0.5237821443360496,0.008804296090700579,1.0,0.0,0.9873347706713919,0.007028803541866904,0.008260787286004507,0.9816922464613187,0.0763473011006553,0.001788392709081313,0.2755129808562113,0.0069523674966428545,0.5392796590233928,0.0052749604938111825,0.004253186672342886,0.013716941622705875,2,4,0.5,-0.00031126152256430277
5221290284.avi,Train,0.5227906483917718,0.007178632962698008,1.0,0.0,0.9874613871008663,0.005292673988442359,0.002788624373804354,0.9817770482119867,0.07550896113809903,0.0012937053818887054,0.2807893416727568,0.004491902633618059,0.5435269420349831,0.004114099782958937,0.003307537467310564,0.006670478138456238,1,6,0.5,-0.00028174829574996495
4000221001.avi,Validation,0.5215847076340017,0.01427868296468271,1.0,0.0,0.9885976761579514,0.01891199789198248,0.01478477907033209,0.9869191681345304,0.0989260306646952,0.0035259576698398946,0.37356429533183994,0.02158125308677013,0.9097012691689347,0.0291142519724156,0.007090385869997802,0.022298770474813438,2,13,0.5084745762711864,-0.007798832670107577
4000221002.avi,Validation,0.5161754815701668,0.008757028072484076,1.0,0.0,0.9871156632900238,0.009620610626741456,0.0034034846183033226,0.9854436188936233,0.09823782944218945,0.001554519243704967,0.3864927706842967,0.0048370040927221665,0.933795892562465,0.013651790704878443,0.0033528516893747934,0.012050266679310827,4,9,0.5084745762711864,0.0007377839259249601
4000221006.avi,Validation,0.49844727626640767,0.003704338551729989,1.0,0.0,0.9841877867778143,0.003316476833726477,0.008220515223354617,0.9842223669091861,0.10275305257633728,0.001496603812192303,0.38591280478713924,0.007574102746624211,0.9821487326000937,0.007403044474407024,0.002057924355701086,0.004462767509138135,3,6,0.5084745762711864,-0.0005077544294089758
4000221008.avi,Validation,0.5156152560036773,0.008083251171807805,1.0,0.0,0.9808986971775691,0.0038532605853169523,0.004817886420880115,0.9834918682773908,0.11036042501591305,0.0016648974573880901,0.3375331706130733,0.005075428939565741,1.0014534456036936,0.012807128665613302,0.002710192506003402,0.006427177199815798,3,8,0.5084745762711864,-0.0001955367430658988
4000221009.avi,Validation,0.5193540414434219,0.0060834001498129096,1.0,0.0,0.9803042024374008,0.00605508297833106,0.0026988517010014218,0.9834122364719708,0.11152281863569581,0.0017189837489917962,0.33375202436238754,0.004217031490187854,1.0082745410990226,0.012523492269071346,0.0028425043351403673,0.00794471451149718,3,4,0.5084745762711864,-0.00039619378420416296
4000221010.avi,Validation,0.5216445696272142,0.005194719759559226,1.0,0.0,0.980917227268219,0.0026005115493596955,0.0030500663168776,0.9836117312312126,0.11252843075612512,0.0015260152107122549,0.33000380374529675,0.004162029453582069,1.0006038808879272,0.008306684309470395,0.002900079710137537,0.010999435724645004,2,4,0.5084745762711864,-0.0006425916616479704
4000221011.avi,Validation,0.5258801021595543,0.004545971429598045,1.0,0.0,0.9808030317227046,0.002172565210163966,0.002376751593917511,0.9836892465750376,0.11269698483674015,0.0010578752646385283,0.3287225171398084,0.0023319774545442753,1.0024705744015174,0.008259588377593803,0.002302280557062749,0.005864970339064276,4,5,0.5084745762711864,-0.00034606913083184976
4000221013.avi,Validation,0.5327371435277778,0.0030577939385107856,1.0,0.0,0.9806744088729222,0.0018420820480178801,0.002532247903789938,0.9838445256153743,0.11556647295696426,0.0013900453660677815,0.31965893908592136,0.0040874369426658445,1.0052782328779493,0.008091723062761328,0.0022114220146639404,0.00581326221212663,3,6,0.5084745762711864,-0.0004601226144944695
4000221014.avi,Validation,0.5401164091153029,0.011176388978902675,1.0,0.0,0.9824113627274831,0.026182834812228842,0.018767445176435672,0.9841335932413737,0.10976504913728737,0.005740550795010052,0.36775658186515536,0.016306404715036322,0.9926876623241632,0.013526104411887622,0.007044050212205775,0.03636239927142168,3,7,0.5084745762711864,-0.00998255153257636
4000221015.avi,Validation,0.5341641622862778,0.005159094107768092,1.0,0.0,0.9821671664714813,0.0031242703394843883,0.002387741995042984,0.9838833277424176,0.11330068753637727,0.0013996104475536234,0.36116199381973113,0.002735485573265117,0.9986091959844586,0.009400706167068245,0.002509048011368152,0.006817430788873469,2,4,0.5084745762711864,-0.0005368069775923898
4000221016.avi,Validation,0.5310423005575952,0.005171076679337222,1.0,0.0,0.9819400042295456,0.0029488220854913803,0.0042603968821786,0.9836649899681409,0.1137384843832026,0.0013369537827992435,0.35210790582479634,0.004796716845531747,0.9981706588935068,0.009833352585046171,0.002520073341782563,0.008237376360276149,4,3,0.5084745762711864,0.0004255659805087737
4000221017.avi,Validation,0.5308290117378116,0.004933326481840733,1.0,0.0,0.9816283861796061,0.002403772698886928,0.0017515934638875818,0.9837802231311799,0.11505842889293975,0.0014977690821858802,0.3398090726070493,0.003581106248728016,0.9968726738531996,0.007396291552875729,0.0021198856506184603,0.006334995434063012,4,4,0.5084745762711864,1.707513238326068e-05
4000221018.avi,Validation,0.5303491510860039,0.019297310124957782,1.0,0.0,0.9839979231357574,0.024595792929833677,0.027183879813393656,0.9846165517965952,0.10744600434709309,0.007934606361463845,0.3465567263211916,0.02044789141824149,0.9573532400570283,0.02752553746282724,0.011051637968179127,0.04314762680251837,3,18,0.5084745762711864,-0.00683260846552051
4000221024.avi,Validation,0.49279924821700194,0.04512723953359637,1.0,0.0,0.9855443040529887,0.05587044902079891,0.019621687568823015,0.9826521933078766,0.10167276167717249,0.007088726136603156,0.39385035111923533,0.02777596849057328,0.9361641834178697,0.028508262765441095,0.010907807598728352,0.0807273406230537,3,20,0.5084745762711864,-0.000564138311909608
4000221033.avi,Validation,0.5305567018694757,0.010847594676947176,1.0,0.0,0.9848122944434484,0.013536010700229079,0.008729870151347316,0.9854596460858981,0.11062072653439951,0.0033713132024033657,0.34642973151593814,0.007756351647828368,0.9957130220448546,0.021589783482002127,0.0043405856310543695,0.019069225280579388,3,4,0.5084745762711864,-0.0012926658657846854
4000221034.avi,Validation,0.528533462798135,0.004699289687238657,1.0,0.0,0.9849783728520075,0.0025943681382039154,0.004199864739782475,0.9861286118626594,0.1132347020955375,0.0016871012143927615,0.32288695912816845,0.008100946397327027,0.9968691523416072,0.011226285418630338,0.003144977468091153,0.010136097704419159,4,4,0.5084745762711864,0.0005890167761153993
4000221035.avi,Validation,0.5291094416516583,0.004339913080359133,1.0,0.0,0.9846615215142568,0.002191076870588799,0.003775284309537752,0.9860924492279689,0.11240132002392907,0.001429936312638859,0.3086213364311225,0.00855708600216178,0.9965169426761018,0.01543190509299554,0.0037233482785243134,0.010770300114567099,2,7,0.5084745762711864,-0.0005813110267615098
4000221036.avi,Validation,0.5347934863842801,0.006530515854659907,1.0,0.0,0.9849902361631393,0.00459244914225934,0.005145058680151575,0.9864255810777346,0.11252552122752141,0.0013929707392085226,0.2895286086029137,0.008455701671523057,0.9859537154637606,0.01286882329523038,0.0034081534434031754,0.008771327217333588,2,6,0.5084745762711864,-0.0007179813359585395
4000221040.avi,Validation,0.5318203788052791,0.010716993591548015,1.0,0.0,0.9869230310122172,0.011303174141707544,0.013832424835854704,0.9868735536932945,0.10859170109181955,0.0035568071066887797,0.3382409865750064,0.015495485222347503,0.9590670508693965,0.020903928595507923,0.0035498031425318754,0.011858953363380222,3,4,0.5084745762711864,-0.0005118288595267464
4000221041.avi,Validation,0.49686321088955315,0.007396537503562003,1.0,0.0,0.9861584862073263,0.003785928403627344,0.007696186365237946,0.9866757800181707,0.1112095571785328,0.0016084776515626934,0.3121559816486034,0.0071425054906142085,0.9720045308830343,0.014876203906368162,0.0031918665791984603,0.011971439032365921,5,6,0.5084745762711864,-5.264674573043308e-05
4000221042.avi,Validation,0.49468730812218126,0.010222438337133273,1.0,0.0,0.9851609100898107,0.013805215760122785,0.01864672493647333,0.9866654629508654,0.11466866678160428,0.004107286007060066,0.2943737377572059,0.01898555928426477,0.9891644750194187,0.02601261089522968,0.009511643170181038,0.048940035930919834,5,13,0.5084745762711864,0.007666530586767205
4000221054.avi,Validation,0.5201500898080974,0.004145951900028516,1.0,0.0,0.9835868060588837,0.0025282420541795215,0.003222867008534312,0.9836868842442831,0.11530070857250065,0.0014581922176204886,0.346601944401043,0.006499401179979361,0.9698418020282357,0.015554696942220038,0.0026716188642580316,0.007621930295838698,2,7,0.5084745762711864,-0.0009508978618729211
4000221055.avi,Validation,0.5068304042479621,0.0173510088347687,1.0,0.0,0.9835129876931509,0.01800122869297716,0.03257251938694196,0.983339025080204,0.10899724462557228,0.010784795655738212,0.3606663136340246,0.02885790211982497,0.9291174809008472,0.06099459035033956,0.007604560695410776,0.060922972547528056,3,9,0.5084745762711864,0.005379902138880654
4000221061.avi,Validation,0.5492654357649687,0.0032093769368090213,1.0,0.0,0.9804936905701955,0.006631812487716665,0.005964564597668166,0.9824376061558724,0.11391212391854334,0.002462099101397183,0.36318652703407317,0.015378155500333567,0.9024020249342127,0.015405950017661778,0.00342331338952151,0.016305821635931698,5,6,0.5084745762711864,-0.00016148598617384555
4000221062.avi,Validation,0.5533711872589941,0.0057337637184455776,1.0,0.0,0.9809698571761449,0.0035565015542465186,0.003489358942338455,0.9823454931378365,0.11481966986626692,0.0017083157308529016,0.34455965836035424,0.009205156375197242,0.897787134595708,0.01461128513373825,0.0029237534667863256,0.010984096468838328,3,3,0.5084745762711864,0.0005542251819025843
4000221064.avi,Validation,0.5572489757345055,0.004772711641512507,1.0,0.0,0.9825620839993159,0.002331835359815815,0.002062224684388446,0.9828406050801277,0.11728693123748904,0.0020489944176261808,0.32525567989248927,0.007476442955934163,0.8776165047569934,0.014153147450613544,0.00285876557295122,0.0076456264672255,4,4,0.5084745762711864,0.00037011058296308264
4000221065.avi,Validation,0.552809754298217,0.005578537048214579,1.0,0.0,0.9825862328211467,0.0028440516757543247,0.0024144120945172585,0.9830170656243961,0.11490302795120606,0.0014775298734595861,0.3220880097481916,0.007023129758976691,0.8798096816952014,0.013523103020439766,0.002350669264572342,0.007495918000654509,3,6,0.5084745762711864,-0.00012612532658243768
4000221066.avi,Validation,0.5395007591984363,0.024619155439281525,1.0,0.0,0.9825476398070653,0.022124871720754287,0.02869551248491075,0.9827171598871549,0.11230778890150762,0.006041124805605042,0.3371672280727448,0.0483533616934176,0.8832230901103947,0.02180447321028819,0.004485055430452146,0.026935050490081675,3,9,0.5084745762711864,0.0036617504815054463
4000221067.avi,Validation,0.5157502439532553,0.004180127696383376,1.0,0.0,0.9801288882891337,0.002625790009382178,0.009463129830293444,0.9820485979318618,0.11356209454811257,0.0037510964527581545,0.36519152944095185,0.01618880881897431,0.9139064953467747,0.015750297067135613,0.0037226696667567657,0.016051345736373922,5,10,0.5084745762711864,-0.0032763190938635287
4000221071.avi,Validation,0.5181255241622277,0.009542141228170766,1.0,0.0,0.986943781375885,0.005648187028043229,0.007338248844260229,0.9853273342053096,0.10785238513587612,0.0017789132643796525,0.3059839026176378,0.009992549953537539,0.8942471484206403,0.0098899786723185,0.0025315801237156877,0.008508356421338945,2,5,0.5084745762711864,0.0005777368607740802
4000221072.avi,Validation,0.5137429791317134,0.00913670906736005,1.0,0.0,0.987565905849139,0.01562614441720118,0.016362183365431705,0.9858790626128514,0.1089578463119599,0.0022708554215437183,0.30209819493805307,0.021646155193911706,0.896196981925702,0.01689640686434499,0.004429953592312135,0.019961328546744733,3,9,0.5084745762711864,0.0038479369576728123
4000222001.avi,Validation,0.5425801289782446,0.010228726230060967,1.0,0.0,0.9867109229167302,0.005430057977846841,0.006518316029511051,0.9853399818142256,0.11142863116971889,0.001981841929784975,0.3413426085116898,0.007544193071682676,0.9212818734587963,0.011547977453583663,0.002589369838200253,0.006661789851478931,3,4,0.5084745762711864,-0.00028480936652002485
4000222003.avi,Validation,0.5142214502768259,0.011949898123332766,1.0,0.0,0.9864991992712021,0.009088110850399341,0.01609635222717527,0.9837520390748977,0.11238852791078781,0.003093926410219259,0.3511469057760335,0.014083196827089348,0.9580281852217405,0.02568941266635882,0.0051568418449428315,0.04452898899639064,3,6,0.5084745762711864,0.005350164337865011
4000222004.avi,Validation,0.5309743371303068,0.017232442691491972,1.0,0.0,0.9865575989087423,0.013328152115551713,0.027537284941878744,0.98572382380565,0.11122947616270142,0.004060318337500584,0.30582916484230066,0.025640567738985903,0.9254061104435218,0.016722922263069744,0.005539555954577271,0.021758613703589336,3,5,0.5084745762711864,-0.0038130630755987636
4000222007.avi,Validation,0.5040439733445223,0.006977552912175327,1.0,0.0,0.9858856459458669,0.004982630410267622,0.011101870976436017,0.9843334406614304,0.11060923124166024,0.00317103967932148,0.30728543239308936,0.013146101286085,0.928640887849373,0.012101452238461161,0.0024885310991470074,0.007752854931769488,2,4,0.5084745762711864,-0.00028923713227838824
4000222012.avi,Validation,0.5162854969158713,0.006450704794520256,1.0,0.0,0.9884423782428106,0.0026536099269040127,0.006019143058859582,0.9875636200110117,0.11078506549622616,0.0017705087230786589,0.3117635708694833,0.008756112601863313,0.9152580413596415,0.01342031642557273,0.002654237113302023,0.007975147204782245,3,6,0.5084745762711864,0.0007521750575782832
